oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF17aaanoqn,Ceph,5.1462459,ASASSN,20,20,0.32501840591430664,5.151038859586625
ZTF18acvwfwb,Ceph,78.4132466,ASASSN,20,20,0.32101869583129883,78.3538943649312
ZTF18abnbiwm,Ceph,10.2204,CRTSnorth,20,20,0.3220181465148926,10.224335901895733
ZTF18abbltzs,Ceph,3.9999759,ASASSN,20,20,0.3300189971923828,4.000838714217314
ZTF18abvpirg,Ceph,119.947,CRTSnorth,20,20,0.3220186233520508,1.005522096342334
ZTF17aaarsmp,Ceph,4.9107789,ASASSN,20,20,0.3210182189941406,1.2511749729295194
ZTF18acrwlft,Ceph,1.0452794,CRTSnorth,20,20,0.3220181465148926,1.0452589897299187
ZTF18abecqku,Ceph,48.6607552,ASASSN,20,20,0.3280186653137207,32.52570901646255
ZTF18abvktfe,Ceph,44.6450667,ASASSN,20,20,0.30501747131347656,0.9806742366859583
ZTF18abbkgxn,Ceph,2.3975,CRTSnorth,20,20,0.2910168170928955,2.3971006587311026
ZTF18abcocjn,Ceph,0.9359073,ASASSN,20,20,0.2910168170928955,0.9358983392301405
ZTF17aaaqjzz,Ceph,1.66805,ASASSN,20,20,0.26401519775390625,1.6682616539948614
ZTF17aabwgen,Ceph,2.5602192,ASASSN,20,20,0.2670154571533203,2.546258803633268
ZTF18aavzjqs,Ceph,9.83349,ASASSN,20,20,0.29001665115356445,9.830262169633185
ZTF17aabuwgb,Ceph,6.0138565,ASASSN,20,20,0.36402082443237305,6.0187595202705735
ZTF17aabxitd,Ceph,1.0819712,CRTSnorth,20,20,0.36202049255371094,0.5189322712683903
ZTF17aaasltt,Ceph,2.94414,ASASSN,20,20,0.3670210838317871,2.943795350347186
ZTF17aaaoxiq,Ceph,1.9194449,ASASSN,20,20,0.34001946449279785,1.9192923257704042
ZTF18aayuwee,Ceph,3.26948,ASASSN,20,20,0.36402082443237305,3.269152379554602
ZTF18aaxdohg,Ceph,15.2283166,ASASSN,20,20,0.37002134323120117,5.0753416081907305
ZTF18aajesni,Ceph,44.7798,CRTSnorth,20,20,0.361020565032959,22.38455766922471
ZTF18acuencd,Ceph,13.85,CRTSnorth,20,20,0.32501840591430664,13.855855233757024
ZTF18acrmlma,Ceph,188.55902,CRTSnorth,20,20,0.32701849937438965,0.28228257540155394
ZTF17aacemqz,Ceph,16.2488,CRTSnorth,20,20,0.32301855087280273,16.279232854993584
ZTF18aazfehx,Ceph,4.27789,ASASSN,20,20,0.3210182189941406,4.278574071677366
ZTF17aaathzk,Ceph,1.9995431,ASASSN,20,20,0.3020174503326416,1.999617441141488
ZTF17aabxqbf,Ceph,2.07762,CRTSnorth,20,20,0.29001641273498535,2.0774480493304703
ZTF18aavyrll,Ceph,14.57726,ASASSN,20,20,0.2650151252746582,14.58437181441123
ZTF18aajrczk,Ceph,2.6649887,CRTSnorth,20,20,0.26201486587524414,2.6647427948249685
ZTF17aaajtcq,Ceph,5.6042965,ASASSN,20,20,0.24201393127441406,5.603764559329783
ZTF19aaepkcx,Ceph,32.9146014,ASASSN,20,20,0.2950170040130615,32.972983686330295
ZTF18aaayyfx,Ceph,44.7798,CRTSnorth,20,20,0.3610208034515381,22.395645782496555
ZTF17aacxfhf,Ceph,6.4408,CRTSnorth,20,20,0.33601927757263184,6.441277259258845
ZTF18abxeian,Ceph,1.22977,CRTSnorth,20,20,0.38802218437194824,0.550705533386679
ZTF17aaaielp,Ceph,2.01922,ASASSN,20,20,0.36202096939086914,2.0192578031419153
ZTF18abnbnnl,Ceph,2.45851,ASASSN,20,20,0.361020565032959,2.458221656584629
ZTF17aaaslue,Ceph,3.0821796,ASASSN,20,20,0.37902188301086426,3.082384134849523
ZTF17aaarkmi,Ceph,2.1307414,ASASSN,20,20,0.36002063751220703,2.130696199780011
ZTF17aaafihc,Ceph,2.6756359,ASASSN,20,20,0.36002063751220703,2.6760879934586517
ZTF17aaauijj,Ceph,64.560658,CRTSnorth,20,20,0.359020471572876,32.33299211008897
ZTF17aabveaf,Ceph,5.6880091,ASASSN,20,20,0.37302160263061523,5.687343086128141
ZTF17aaarsgn,Ceph,4.4102151,ASASSN,20,20,0.361020565032959,4.408991487980102
ZTF17aaarsgq,Ceph,4.98922,ASASSN,20,20,0.36802124977111816,4.989039672799857
ZTF17aaauijn,Ceph,11.2189633,ASASSN,20,20,0.36202073097229004,11.234839979856675
ZTF18abbpxhz,Ceph,0.832478,LINEAR,20,20,0.361020565032959,0.8324501556143871
ZTF18abumeru,Ceph,32.9146014,ASASSN,20,20,0.37702155113220215,32.91459567344288
ZTF17aaaruzn,Ceph,4.691084,ASASSN,20,20,0.3650209903717041,4.691034972343499
ZTF18aapyqmc,Ceph,2.9293336,CRTSnorth,20,20,0.359020471572876,1.5119331354019214
ZTF17aaagvnm,Ceph,1.5318547,ASASSN,20,20,0.36602091789245605,1.5321650287832287
ZTF18abeeqhi,Ceph,4.6639079,ASASSN,20,20,0.37502145767211914,4.66457739674894
ZTF18abmxaez,Ceph,4.9025182,CRTSnorth,20,20,0.36002087593078613,0.11274791236012814
ZTF17aaawhro,Ceph,3.3707962,ASASSN,20,20,0.3410193920135498,3.3709091668207374
ZTF17aaawgxd,Ceph,3.43808,ASASSN,20,20,0.32901883125305176,3.437990664197748
ZTF17aaajqkd,Ceph,0.9441747,CRTSnorth,20,20,0.32001805305480957,0.9441305753286842
ZTF18aaqgbes,Ceph,1.1260715,CRTSnorth,20,20,0.3020172119140625,1.126213410588953
ZTF17aabvsvg,Ceph,3.7992568,ASASSN,20,20,0.3000171184539795,3.800493550582221
ZTF17aaajtgd,Ceph,3.8784172,ASASSN,20,20,0.29401683807373047,3.877639527049294
ZTF18aaaatsz,Ceph,10.2611,CRTSnorth,20,20,0.36002039909362793,10.260375518599847
ZTF17aaapnbi,Ceph,3.4546981,ASASSN,20,20,0.3710215091705322,0.773922070274361
ZTF18abucmsx,Ceph,20.9900071,ASASSN,20,20,0.36002039909362793,21.221003248878816
ZTF18acuauci,Ceph,17.0620863,ASASSN,20,20,0.361020565032959,0.9420166520456632
ZTF18abmrxbz,Ceph,3.03252,ASASSN,20,20,0.3760216236114502,3.0328152110117657
ZTF18abvktxd,Ceph,3.03252,ASASSN,20,20,0.361020565032959,3.0333689228250953
ZTF18aaaapoh,Ceph,3.5055112,ASASSN,20,20,0.33401918411254883,3.5054018994481577
ZTF17aaarubc,Ceph,3.7059728,ASASSN,20,20,0.32501864433288574,3.706384896802976
ZTF18abcpckp,Ceph,6.1673542,ASASSN,20,20,0.3240187168121338,6.166918436411685
ZTF18abcocip,Ceph,5.255983,ASASSN,20,20,0.3300187587738037,5.252997415129432
ZTF18aaaakbj,Ceph,3.3306681,ASASSN,20,20,0.3370194435119629,3.330908161531045
ZTF17aaburcr,Ceph,44.6697811,ASASSN,20,20,0.32001829147338867,21.711104205183062
ZTF17aabvgea,Ceph,7.3491397,ASASSN,20,20,0.3210184574127197,7.344186649106683
ZTF18abtjmni,Ceph,20.3969,CRTSnorth,20,20,0.33101868629455566,20.35740519185022
ZTF17aaaecwl,Ceph,8.1926797,ASASSN,20,20,0.3220181465148926,8.195524601057743
ZTF18acmgosa,Ceph,3.2969982,ASASSN,20,20,0.3330190181732178,3.297134697126774
ZTF18aabnoxk,Ceph,13.0773683,ASASSN,20,20,0.3780214786529541,13.10553022149548
ZTF18abckqyw,Ceph,0.9960525,ASASSN,20,20,0.36202073097229004,0.3057427092460428
